,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Andy Dalton,CHI,33,48,325,1,2,7,59,23,77.2,1,7,0,7,0,0,0,0,0,0,0
1,David Montgomery,CHI,0,0,0,0,0,0,0,0,,20,72,0,11,3,2,7,0,4,0,0
2,Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,4,11,0,4,0,0,0,0,0,0,0
3,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,16,12,126,0,19,0,0
4,Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,48,0,20,0,0
5,Damiere Byrd,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,47,0,14,0,0
6,Damien Williams,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,33,1,23,0,0
7,Allen Robinson,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,22,0,16,0,0
8,Jimmy Graham,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,10,0,0
9,Marquise Goodwin,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,13,0,8,0,0
10,Dazz Newsome,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,0
13,Kirk Cousins,MIN,14,22,250,3,0,3,23,45,142.0,1,-1,0,-1,0,0,0,0,0,1,0
14,Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,14,79,0,29,1,1,3,0,3,0,0
15,Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,5,18,0,9,1,1,3,0,3,0,0
16,Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,1,4,0,4,7,5,107,1,45,0,0
17,Kene Nwangwu,MIN,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,0,0
18,Ihmir Smith-Marsette,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,103,1,44,0,0
19,K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,21,1,21,0,0
20,C.J. Ham,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
21,Tyler Conklin,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,6,0,9,0,0
